Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density 
118.39999999999755,70744.82252587556,1564.0606231253605,-485.44133873286614,29662970.992201075,26.023784397272877,1139840.791000004,848760.791000004,743596.0,76180.36800000405,28984.423,40841476.1266,-11178019.693060188,4.552356398500388,1.846e-05
118.49999999999754,70901.61951530814,1566.6668039256535,-487.06079261026514,29674819.463827647,26.061808002929652,1138632.418000004,847552.418000004,743390.0,75177.99500000404,28984.423,40841476.1266,-11166169.601979738,4.559943507654112,1.846e-05
118.59999999999754,71058.67769438663,1569.2767951651465,-488.6853153895011,29686667.930385318,26.0999123949285,1137424.0450000041,846344.045000004,743184.0,74175.62200000403,28984.423,40841476.1266,-11154319.51089929,4.567541702407153,1.846e-05
118.69999999999753,71215.99744537061,1571.890604948247,-490.3149239570391,29698516.3918572,26.138097831005005,1136215.672000004,845135.672000004,742978.0,73173.24900000403,28984.423,40841476.1266,-11142469.419818839,4.575151006312381,1.846e-05
118.79999999999752,71373.57915133398,1574.5082414052463,-491.9496352663821,29710364.848226342,26.176364569992288,1135007.2990000038,843927.299000004,742772.0,72170.87600000402,28984.423,40841476.1266,-11130619.328738388,4.582771442997805,1.846e-05
118.89999999999752,71531.42319616758,1577.129712692429,-493.58946633839673,29722213.299475722,26.214712871826816,1133798.926000004,842718.9260000039,742566.0,71168.50300000401,28984.423,40841476.1266,-11118769.237657938,4.590403036166899,1.846e-05
118.99999999999751,71689.52996458179,1579.7550269921844,-495.2344342616415,29734061.745588247,26.253142997554335,1132590.553000004,841510.5530000039,742360.0,70166.130000004,28984.423,40841476.1266,-11106919.146577489,4.5980458095989185,1.846e-05
119.09999999999751,71847.89984210914,1582.384192513118,-496.88455619269615,29745910.18654677,26.291655209335776,1131382.180000004,840302.1800000039,742154.0,69163.757000004,28984.423,40841476.1266,-11095069.055497037,4.605699787149225,1.846e-05
119.1999999999975,72006.533215107,1585.0172174901634,-498.53984935649305,29757758.622334056,26.330249770453182,1130173.807000004,839093.807000004,741948.0,68161.38400000399,28984.423,40841476.1266,-11083218.964416588,4.613364992749616,1.846e-05
119.2999999999975,72165.4304707602,1587.654110184695,-500.20033104665134,29769607.05293281,26.36892694531576,1128965.434000004,837885.434000004,741742.0,67159.01100000399,28984.423,40841476.1266,-11071368.87333614,4.621041450408639,1.846e-05
