Time,Altitude,Velocity,Drag Force,Resultant Force,Acceleration,Current Total Mass,Total Fuel Remaining,Core Fuel Remaining,SRB Fuel Remaining,Interim Fuel Remaining,Thrust,Down Force,Mach Speed,Air Density,Delta_pos 
475.9000000000397,1106138.1439570428,6512.704104066539,-0.0,7601635.82055,60.12382701153971,126433.0,36133.0,7146.0,0.0,28987.0,8841520,-1239884.17945,18.969946709520073,0,651.5710295417116
476.00000000003973,1106790.3179367322,6518.727899285034,-0.0,7603655.99045,60.23795218495251,126227.0,35927.0,6940.0,0.0,28987.0,8841520,-1237864.0095499998,18.98747552205988,0,652.1739796894283
476.10000000003976,1107443.0960134177,6524.763144331772,-0.0,7605676.1603500005,60.352450467382425,126021.0,35721.0,6734.0,0.0,28987.0,8841520,-1235843.83965,19.005037607244997,0,652.7780766855142
476.2000000000398,1108096.4793377062,6530.809876700925,-0.0,7607696.330250001,60.46732369153122,125815.0,35515.0,6528.0,0.0,28987.0,8841520,-1233823.66975,19.022633073853562,0,653.3833242885502
476.3000000000398,1108750.469063982,6536.868134071137,-0.0,7609716.50015,60.582573702123256,125609.0,35309.0,6322.0,0.0,28987.0,8841520,-1231803.49985,19.040262031198033,0,653.9897262756243
476.4000000000398,1109405.0663504244,6542.937954306738,-0.0,7611736.67005,60.69820235600424,125403.0,35103.0,6116.0,0.0,28987.0,8841520,-1229783.32995,19.05792458912868,0,654.5972864424539
476.50000000003985,1110060.272359028,6549.019375458962,-0.0,7613756.83995,60.814211522240946,125197.0,34897.0,5910.0,0.0,28987.0,8841520,-1227763.1600499998,19.075620858037137,0,655.2060086035074
476.60000000003987,1110716.08825562,6555.112435767184,-0.0,7615777.00985,60.93060308222192,124991.0,34691.0,5704.0,0.0,28987.0,8841520,-1225742.99015,19.093350948859946,0,655.8158965921295
476.7000000000399,1111372.5152098807,6561.21717366016,-0.0,7617797.17975,61.047378929759184,124785.0,34485.0,5498.0,0.0,28987.0,8841520,-1223722.8202499999,19.11111497308217,0,656.426954260665
476.8000000000399,1112029.5543953613,6567.33362775728,-0.0,7619817.34965,61.16454097119097,124579.0,34279.0,5292.0,0.0,28987.0,8841520,-1221702.65035,19.128913042740994,0,657.0391854805839
